2019/01/03-15:44 [main] INFO  org.apache.catalina.core.AprLifecycleListener- APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2019/01/03-15:44 [main] INFO  org.apache.catalina.core.AprLifecycleListener- OpenSSL successfully initialized [OpenSSL 1.0.2m  2 Nov 2017]
2019/01/03-15:44 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]- Initializing Spring embedded WebApplicationContext
2019/01/03-15:44 [main] INFO  org.springframework.web.context.ContextLoader- Root WebApplicationContext: initialization completed in 5821 ms
2019/01/03-15:44 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor- Initializing ExecutorService 'applicationTaskExecutor'
2019/01/03-15:44 [main] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2019/01/03-15:44 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping- Adding welcome page: class path resource [static/index.html]
2019/01/03-15:44 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain- Creating filter chain: Ant [pattern='/blogimg/**'], []
2019/01/03-15:44 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain- Creating filter chain: Ant [pattern='/index.html'], []
2019/01/03-15:44 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain- Creating filter chain: Ant [pattern='/static/**'], []
2019/01/03-15:44 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain- Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4492eede, org.springframework.security.web.context.SecurityContextPersistenceFilter@2de50ee4, org.springframework.security.web.header.HeaderWriterFilter@46731692, org.springframework.security.web.authentication.logout.LogoutFilter@6cd166b8, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@f08fdce, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@47fbc56, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3b9632d1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@cbc8d0f, org.springframework.security.web.session.SessionManagementFilter@3db663d0, org.springframework.security.web.access.ExceptionTranslationFilter@228cea97, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@c2e3264]
2019/01/03-15:44 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer- Tomcat started on port(s): 8084 (http) with context path ''
2019/01/03-15:44 [main] INFO  com.demo.springwebdemo.SpringWebApplication- Started SpringWebApplication in 10.326 seconds (JVM running for 13.418)
2019/01/03-15:45 [http-nio-8084-exec-3] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]- Initializing Spring DispatcherServlet 'dispatcherServlet'
2019/01/03-15:45 [http-nio-8084-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet- Initializing Servlet 'dispatcherServlet'
2019/01/03-15:45 [http-nio-8084-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet- Completed initialization in 29 ms
2019/01/03-15:45 [http-nio-8084-exec-8] INFO  com.alibaba.druid.pool.DruidDataSource- {dataSource-1} inited
